" Date","XAUUSD Open","XAUUSD Low","XAUUSD High","XAUUSD Close","XAUUSD Adj. Close","XAUUSD Volume","XAUUSD Vol  (1M)","XAUUSD Vol  (3M)","XAUUSD Vol  (6M)"
06-25-1981,"446.5000 ","446.5000 ","446.5000 ","446.5000 ","446.5000 ","0","26.56","26.95","29.97"
06-24-1981,"462.0000 ","462.0000 ","462.0000 ","462.0000 ","462.0000 ","0","23.88","26.55","29.86"
06-23-1981,"466.5000 ","466.5000 ","466.5000 ","466.5000 ","466.5000 ","0","24.09","26.79","30.14"
06-22-1981,"462.0000 ","462.0000 ","462.0000 ","462.0000 ","462.0000 ","0","23.82","26.86","30.40"
06-19-1981,"458.2500 ","458.2500 ","458.2500 ","458.2500 ","458.2500 ","0","23.74","26.86","30.40"
06-18-1981,"459.0000 ","459.0000 ","459.0000 ","459.0000 ","459.0000 ","0","23.75","27.40","30.81"
06-17-1981,"461.7500 ","461.7500 ","461.7500 ","461.7500 ","461.7500 ","0","23.71","27.49","31.34"
06-16-1981,"461.5000 ","461.5000 ","461.5000 ","461.5000 ","461.5000 ","0","23.75","27.69","31.45"
06-15-1981,"471.2500 ","471.2500 ","471.2500 ","471.2500 ","471.2500 ","0","23.71","28.03","31.48"
06-12-1981,"472.0000 ","472.0000 ","472.0000 ","472.0000 ","472.0000 ","0","24.32","28.03","31.50"
06-11-1981,"464.2500 ","464.2500 ","464.2500 ","464.2500 ","464.2500 ","0","23.47","28.19","31.39"
06-10-1981,"465.2500 ","465.2500 ","465.2500 ","465.2500 ","465.2500 ","0","24.15","28.73","31.43"
06-09-1981,"460.5000 ","460.5000 ","460.5000 ","460.5000 ","460.5000 ","0","24.51","28.82","31.60"
06-08-1981,"473.5000 ","473.5000 ","473.5000 ","473.5000 ","473.5000 ","0","23.54","28.37","31.39"
06-05-1981,"460.0000 ","460.0000 ","460.0000 ","460.0000 ","460.0000 ","0","21.12","27.82","31.08"
06-04-1981,"462.5000 ","462.5000 ","462.5000 ","462.5000 ","462.5000 ","0","21.65","27.90","31.13"
06-03-1981,"474.5000 ","474.5000 ","474.5000 ","474.5000 ","474.5000 ","0","21.34","27.52","31.11"
06-02-1981,"474.0000 ","474.0000 ","474.0000 ","474.0000 ","474.0000 ","0","21.67","29.25","31.11"
06-01-1981,"483.2500 ","483.2500 ","483.2500 ","483.2500 ","483.2500 ","0","20.98","29.02","31.04"
05-29-1981,"479.2500 ","479.2500 ","479.2500 ","479.2500 ","479.2500 ","0","21.18","29.16","31.01"
05-28-1981,"479.0000 ","479.0000 ","479.0000 ","479.0000 ","479.0000 ","0","21.18","29.17","31.12"
05-27-1981,"466.7500 ","466.7500 ","466.7500 ","466.7500 ","466.7500 ","0","20.35","28.68","30.93"
05-26-1981,"466.5000 ","466.5000 ","466.5000 ","466.5000 ","466.5000 ","0","20.98","28.91","30.93"
05-22-1981,"472.7500 ","472.7500 ","472.7500 ","472.7500 ","472.7500 ","0","22.15","29.03","30.95"
05-21-1981,"475.0000 ","475.0000 ","475.0000 ","475.0000 ","475.0000 ","0","26.76","29.02","30.96"
05-20-1981,"479.7500 ","479.7500 ","479.7500 ","479.7500 ","479.7500 ","0","26.57","29.02","31.36"
05-19-1981,"481.5000 ","481.5000 ","481.5000 ","481.5000 ","481.5000 ","0","26.93","29.34","31.51"
05-18-1981,"481.7500 ","481.7500 ","481.7500 ","481.7500 ","481.7500 ","0","27.40","29.35","31.78"
05-15-1981,"485.0000 ","485.0000 ","485.0000 ","485.0000 ","485.0000 ","0","28.09","29.32","32.78"
05-14-1981,"476.5000 ","476.5000 ","476.5000 ","476.5000 ","476.5000 ","0","30.91","29.40","32.91"
05-13-1981,"484.2500 ","484.2500 ","484.2500 ","484.2500 ","484.2500 ","0","31.10","30.10","32.89"
05-12-1981,"484.0000 ","484.0000 ","484.0000 ","484.0000 ","484.0000 ","0","31.24","30.24","32.93"
05-11-1981,"493.0000 ","493.0000 ","493.0000 ","493.0000 ","493.0000 ","0","30.88","30.42","32.97"
05-08-1981,"485.7500 ","485.7500 ","485.7500 ","485.7500 ","485.7500 ","0","32.52","30.28","33.00"
05-07-1981,"477.7500 ","477.7500 ","477.7500 ","477.7500 ","477.7500 ","0","32.85","30.18","32.89"
05-06-1981,"482.0000 ","482.0000 ","482.0000 ","482.0000 ","482.0000 ","0","33.02","31.11","33.01"
05-05-1981,"476.2500 ","476.2500 ","476.2500 ","476.2500 ","476.2500 ","0","32.92","31.15","32.96"
05-01-1981,"487.5000 ","487.5000 ","487.5000 ","487.5000 ","487.5000 ","0","32.15","31.23","32.85"
04-30-1981,"482.7500 ","482.7500 ","482.7500 ","482.7500 ","482.7500 ","0","32.69","31.60","32.81"
04-29-1981,"477.2500 ","477.2500 ","477.2500 ","477.2500 ","477.2500 ","0","32.80","33.57","33.17"
04-28-1981,"482.7500 ","482.7500 ","482.7500 ","482.7500 ","482.7500 ","0","32.77","33.51","33.20"
04-27-1981,"483.0000 ","483.0000 ","483.0000 ","483.0000 ","483.0000 ","0","34.04","33.54","33.21"
04-24-1981,"494.5000 ","494.5000 ","494.5000 ","494.5000 ","494.5000 ","0","33.58","34.40","33.17"
04-23-1981,"488.5000 ","488.5000 ","488.5000 ","488.5000 ","488.5000 ","0","34.09","34.46","33.11"
04-22-1981,"501.0000 ","501.0000 ","501.0000 ","501.0000 ","501.0000 ","0","33.89","34.44","32.95"
04-21-1981,"481.0000 ","481.0000 ","481.0000 ","481.0000 ","481.0000 ","0","30.76","33.89","32.46"
04-16-1981,"482.5000 ","482.5000 ","482.5000 ","482.5000 ","482.5000 ","0","30.98","33.91","32.52"
04-15-1981,"476.2500 ","476.2500 ","476.2500 ","476.2500 ","476.2500 ","0","32.04","33.87","32.45"
04-14-1981,"483.0000 ","483.0000 ","483.0000 ","483.0000 ","483.0000 ","0","32.00","33.95","32.42"
04-13-1981,"473.7500 ","473.7500 ","473.7500 ","473.7500 ","473.7500 ","0","31.71","34.17","32.41"
04-10-1981,"493.5000 ","493.5000 ","493.5000 ","493.5000 ","493.5000 ","0","30.05","33.32","31.96"
04-09-1981,"503.0000 ","503.0000 ","503.0000 ","503.0000 ","503.0000 ","0","29.11","33.15","31.88"
04-08-1981,"508.5000 ","508.5000 ","508.5000 ","508.5000 ","508.5000 ","0","30.08","33.51","32.05"
04-07-1981,"514.2500 ","514.2500 ","514.2500 ","514.2500 ","514.2500 ","0","30.87","33.48","32.04"
04-06-1981,"533.7500 ","533.7500 ","533.7500 ","533.7500 ","533.7500 ","0","27.21","32.87","31.80"
04-03-1981,"523.0000 ","523.0000 ","523.0000 ","523.0000 ","523.0000 ","0","26.82","32.87","31.83"
04-02-1981,"519.5000 ","519.5000 ","519.5000 ","519.5000 ","519.5000 ","0","27.28","32.84","31.89"
04-01-1981,"514.2500 ","514.2500 ","514.2500 ","514.2500 ","514.2500 ","0","27.83","32.88","32.06"
03-31-1981,"513.7500 ","513.7500 ","513.7500 ","513.7500 ","513.7500 ","0","27.93","32.89","32.06"
03-30-1981,"526.5000 ","526.5000 ","526.5000 ","526.5000 ","526.5000 ","0","32.18","32.68","31.98"
03-27-1981,"538.7500 ","538.7500 ","538.7500 ","538.7500 ","538.7500 ","0","30.93","32.54","31.85"
03-26-1981,"539.5000 ","539.5000 ","539.5000 ","539.5000 ","539.5000 ","0","31.77","33.30","31.85"
03-25-1981,"528.0000 ","528.0000 ","528.0000 ","528.0000 ","528.0000 ","0","31.20","32.99","32.59"
03-24-1981,"536.2500 ","536.2500 ","536.2500 ","536.2500 ","536.2500 ","0","30.52","32.86","32.54"
03-23-1981,"526.0000 ","526.0000 ","526.0000 ","526.0000 ","526.0000 ","0","30.92","33.04","32.40"
03-20-1981,"516.7500 ","516.7500 ","516.7500 ","516.7500 ","516.7500 ","0","30.82","33.38","32.31"
03-19-1981,"510.0000 ","510.0000 ","510.0000 ","510.0000 ","510.0000 ","0","30.55","33.79","32.24"
03-18-1981,"506.0000 ","506.0000 ","506.0000 ","506.0000 ","506.0000 ","0","30.57","33.80","32.42"
03-17-1981,"493.2500 ","493.2500 ","493.2500 ","493.2500 ","493.2500 ","0","30.16","34.08","32.29"
03-16-1981,"499.7500 ","499.7500 ","499.7500 ","499.7500 ","499.7500 ","0","29.79","34.93","32.34"
03-13-1981,"492.0000 ","492.0000 ","492.0000 ","492.0000 ","492.0000 ","0","29.31","34.92","32.45"
03-12-1981,"478.0000 ","478.0000 ","478.0000 ","478.0000 ","478.0000 ","0","28.28","34.49","32.14"
03-11-1981,"476.2500 ","476.2500 ","476.2500 ","476.2500 ","476.2500 ","0","30.53","34.53","32.49"
03-10-1981,"487.2500 ","487.2500 ","487.2500 ","487.2500 ","487.2500 ","0","30.32","34.34","32.38"
03-09-1981,"474.2500 ","474.2500 ","474.2500 ","474.2500 ","474.2500 ","0","29.93","33.79","32.22"
03-06-1981,"467.0000 ","467.0000 ","467.0000 ","467.0000 ","467.0000 ","0","29.32","34.05","32.13"
03-05-1981,"461.5000 ","461.5000 ","461.5000 ","461.5000 ","461.5000 ","0","28.99","33.89","32.19"
03-04-1981,"465.5000 ","465.5000 ","465.5000 ","465.5000 ","465.5000 ","0","32.38","33.89","32.18"
03-03-1981,"471.0000 ","471.0000 ","471.0000 ","471.0000 ","471.0000 ","0","32.51","34.00","32.16"
03-02-1981,"465.5000 ","465.5000 ","465.5000 ","465.5000 ","465.5000 ","0","33.09","34.05","32.10"
02-27-1981,"489.0000 ","489.0000 ","489.0000 ","489.0000 ","489.0000 ","0","30.23","32.84","31.43"
02-26-1981,"492.0000 ","492.0000 ","492.0000 ","492.0000 ","492.0000 ","0","36.30","32.91","31.49"
02-25-1981,"500.5000 ","500.5000 ","500.5000 ","500.5000 ","500.5000 ","0","35.93","32.81","31.44"
02-24-1981,"503.0000 ","503.0000 ","503.0000 ","503.0000 ","503.0000 ","0","35.99","33.08","31.54"
02-23-1981,"501.5000 ","501.5000 ","501.5000 ","501.5000 ","501.5000 ","0","38.86","33.19","31.65"
02-20-1981,"511.5000 ","511.5000 ","511.5000 ","511.5000 ","511.5000 ","0","38.86","33.02","31.68"
02-19-1981,"503.2500 ","503.2500 ","503.2500 ","503.2500 ","503.2500 ","0","38.66","32.88","31.68"
02-18-1981,"505.0000 ","505.0000 ","505.0000 ","505.0000 ","505.0000 ","0","40.48","32.91","31.68"
02-17-1981,"500.7500 ","500.7500 ","500.7500 ","500.7500 ","500.7500 ","0","40.19","33.69","31.76"
02-16-1981,"490.2500 ","490.2500 ","490.2500 ","490.2500 ","490.2500 ","0","39.46","33.57","31.71"
02-13-1981,"491.5000 ","491.5000 ","491.5000 ","491.5000 ","491.5000 ","0","39.67","34.14","31.81"
02-12-1981,"490.2500 ","490.2500 ","490.2500 ","490.2500 ","490.2500 ","0","41.25","35.88","31.91"
02-11-1981,"501.0000 ","501.0000 ","501.0000 ","501.0000 ","501.0000 ","0","40.91","36.12","31.79"
02-10-1981,"519.5000 ","519.5000 ","519.5000 ","519.5000 ","519.5000 ","0","39.40","35.62","31.42"
02-09-1981,"512.5000 ","512.5000 ","512.5000 ","512.5000 ","512.5000 ","0","39.70","35.53","31.35"
02-06-1981,"500.5000 ","500.5000 ","500.5000 ","500.5000 ","500.5000 ","0","38.47","35.38","31.14"
02-05-1981,"498.5000 ","498.5000 ","498.5000 ","498.5000 ","498.5000 ","0","38.45","35.51","31.21"
02-04-1981,"505.0000 ","505.0000 ","505.0000 ","505.0000 ","505.0000 ","0","38.84","35.47","31.23"
02-03-1981,"486.2500 ","486.2500 ","486.2500 ","486.2500 ","486.2500 ","0","35.36","34.77","30.88"
02-02-1981,"493.5000 ","493.5000 ","493.5000 ","493.5000 ","493.5000 ","0","36.17","34.71","31.04"
01-30-1981,"506.5000 ","506.5000 ","506.5000 ","506.5000 ","506.5000 ","0","35.60","34.49","30.87"
01-29-1981,"493.7500 ","493.7500 ","493.7500 ","493.7500 ","493.7500 ","0","33.56","33.98","30.66"
01-28-1981,"523.5000 ","523.5000 ","523.5000 ","523.5000 ","523.5000 ","0","29.26","32.93","29.67"
01-27-1981,"524.0000 ","524.0000 ","524.0000 ","524.0000 ","524.0000 ","0","32.34","33.07","29.80"
01-26-1981,"528.5000 ","528.5000 ","528.5000 ","528.5000 ","528.5000 ","0","32.39","33.06","30.10"
01-23-1981,"553.0000 ","553.0000 ","553.0000 ","553.0000 ","553.0000 ","0","28.68","32.14","29.45"
01-22-1981,"564.0000 ","564.0000 ","564.0000 ","564.0000 ","564.0000 ","0","29.41","31.96","29.46"
01-21-1981,"578.0000 ","578.0000 ","578.0000 ","578.0000 ","578.0000 ","0","30.25","31.67","29.66"
01-20-1981,"562.0000 ","562.0000 ","562.0000 ","562.0000 ","562.0000 ","0","30.30","31.24","29.38"
01-19-1981,"566.7500 ","566.7500 ","566.7500 ","566.7500 ","566.7500 ","0","30.28","31.34","29.39"
01-16-1981,"560.7500 ","560.7500 ","560.7500 ","560.7500 ","560.7500 ","0","32.71","31.24","30.10"
01-15-1981,"571.5000 ","571.5000 ","571.5000 ","571.5000 ","571.5000 ","0","35.17","31.08","30.19"
01-14-1981,"556.5000 ","556.5000 ","556.5000 ","556.5000 ","556.5000 ","0","34.08","30.83","30.03"
01-13-1981,"562.7500 ","562.7500 ","562.7500 ","562.7500 ","562.7500 ","0","34.58","30.78","30.14"
01-12-1981,"562.0000 ","562.0000 ","562.0000 ","562.0000 ","562.0000 ","0","34.77","30.80","30.31"
01-09-1981,"577.7500 ","577.7500 ","577.7500 ","577.7500 ","577.7500 ","0","33.84","30.80","30.40"
01-08-1981,"574.7500 ","574.7500 ","574.7500 ","574.7500 ","574.7500 ","0","33.80","30.78","30.39"
01-07-1981,"585.0000 ","585.0000 ","585.0000 ","585.0000 ","585.0000 ","0","34.88","30.94","30.31"
01-06-1981,"599.2500 ","599.2500 ","599.2500 ","599.2500 ","599.2500 ","0","34.02","31.02","30.13"
01-05-1981,"597.5000 ","597.5000 ","597.5000 ","597.5000 ","597.5000 ","0","33.98","31.19","30.13"
12-30-1980,"589.7500 ","589.7500 ","589.7500 ","589.7500 ","589.7500 ","0","33.86","31.47","30.10"
12-29-1980,"593.7500 ","593.7500 ","593.7500 ","593.7500 ","593.7500 ","0","34.65","31.47","30.31"
12-23-1980,"602.5000 ","602.5000 ","602.5000 ","602.5000 ","602.5000 ","0","34.41","31.53","30.39"
12-22-1980,"594.7500 ","594.7500 ","594.7500 ","594.7500 ","594.7500 ","0","34.13","31.38","30.33"
12-19-1980,"575.0000 ","575.0000 ","575.0000 ","575.0000 ","575.0000 ","0","31.49","30.50","30.29"
12-18-1980,"573.5000 ","573.5000 ","573.5000 ","573.5000 ","573.5000 ","0","32.30","32.43","30.33"
12-17-1980,"575.5000 ","575.5000 ","575.5000 ","575.5000 ","575.5000 ","0","32.74","32.45","30.36"
12-16-1980,"561.0000 ","561.0000 ","561.0000 ","561.0000 ","561.0000 ","0","31.08","31.95","30.15"
12-15-1980,"579.0000 ","579.0000 ","579.0000 ","579.0000 ","579.0000 ","0","29.76","31.47","29.84"
12-12-1980,"562.7500 ","562.7500 ","562.7500 ","562.7500 ","562.7500 ","0","27.58","30.86","29.67"
12-11-1980,"558.0000 ","558.0000 ","558.0000 ","558.0000 ","558.0000 ","0","30.46","31.19","29.65"
12-10-1980,"579.0000 ","579.0000 ","579.0000 ","579.0000 ","579.0000 ","0","28.87","30.68","29.36"
12-09-1980,"604.0000 ","604.0000 ","604.0000 ","604.0000 ","604.0000 ","0","26.84","29.78","29.07"
12-08-1980,"617.2500 ","617.2500 ","617.2500 ","617.2500 ","617.2500 ","0","33.05","29.94","28.94"
12-05-1980,"631.5000 ","631.5000 ","631.5000 ","631.5000 ","631.5000 ","0","33.85","29.62","28.82"
12-04-1980,"627.2500 ","627.2500 ","627.2500 ","627.2500 ","627.2500 ","0","33.94","30.30","29.17"
12-03-1980,"627.0000 ","627.0000 ","627.0000 ","627.0000 ","627.0000 ","0","34.11","30.33","29.82"
12-01-1980,"635.0000 ","635.0000 ","635.0000 ","635.0000 ","635.0000 ","0","34.45","30.41","29.98"
11-28-1980,"619.7500 ","619.7500 ","619.7500 ","619.7500 ","619.7500 ","0","34.09","30.02","29.89"
11-27-1980,"622.0000 ","622.0000 ","622.0000 ","622.0000 ","622.0000 ","0","34.08","30.23","30.25"
11-26-1980,"623.0000 ","623.0000 ","623.0000 ","623.0000 ","623.0000 ","0","34.84","30.24","30.34"
11-25-1980,"616.2500 ","616.2500 ","616.2500 ","616.2500 ","616.2500 ","0","34.68","30.18","31.02"
11-24-1980,"631.0000 ","631.0000 ","631.0000 ","631.0000 ","631.0000 ","0","33.83","29.81","31.08"
11-21-1980,"634.7500 ","634.7500 ","634.7500 ","634.7500 ","634.7500 ","0","33.78","29.83","31.14"
11-20-1980,"630.5000 ","630.5000 ","630.5000 ","630.5000 ","630.5000 ","0","36.31","29.98","31.27"
11-19-1980,"629.7500 ","629.7500 ","629.7500 ","629.7500 ","629.7500 ","0","36.60","30.04","31.28"
11-18-1980,"619.0000 ","619.0000 ","619.0000 ","619.0000 ","619.0000 ","0","35.98","30.02","31.31"
11-17-1980,"611.7500 ","611.7500 ","611.7500 ","611.7500 ","611.7500 ","0","36.05","30.12","31.50"
11-14-1980,"612.5000 ","612.5000 ","612.5000 ","612.5000 ","612.5000 ","0","36.04","30.37","31.53"
11-13-1980,"622.0000 ","622.0000 ","622.0000 ","622.0000 ","622.0000 ","0","35.83","30.47","31.49"
11-12-1980,"619.5000 ","619.5000 ","619.5000 ","619.5000 ","619.5000 ","0","36.28","30.47","31.50"
11-11-1980,"598.5000 ","598.5000 ","598.5000 ","598.5000 ","598.5000 ","0","33.75","29.86","31.15"
11-10-1980,"612.5000 ","612.5000 ","612.5000 ","612.5000 ","612.5000 ","0","33.19","29.69","31.05"
11-07-1980,"596.0000 ","596.0000 ","596.0000 ","596.0000 ","596.0000 ","0","30.99","29.43","31.01"
11-06-1980,"632.0000 ","632.0000 ","632.0000 ","632.0000 ","632.0000 ","0","25.94","27.30","29.82"
11-05-1980,"652.0000 ","652.0000 ","652.0000 ","652.0000 ","652.0000 ","0","23.88","26.55","29.47"
11-04-1980,"646.0000 ","646.0000 ","646.0000 ","646.0000 ","646.0000 ","0","23.64","26.49","29.55"
11-03-1980,"640.5000 ","640.5000 ","640.5000 ","640.5000 ","640.5000 ","0","24.88","26.46","29.56"
10-31-1980,"629.0000 ","629.0000 ","629.0000 ","629.0000 ","629.0000 ","0","23.92","26.21","29.49"
10-30-1980,"642.5000 ","642.5000 ","642.5000 ","642.5000 ","642.5000 ","0","24.22","26.00","29.31"
10-29-1980,"644.0000 ","644.0000 ","644.0000 ","644.0000 ","644.0000 ","0","25.78","26.10","29.93"
10-28-1980,"631.7500 ","631.7500 ","631.7500 ","631.7500 ","631.7500 ","0","25.24","26.28","30.92"
10-27-1980,"637.2500 ","637.2500 ","637.2500 ","637.2500 ","637.2500 ","0","26.63","26.81","30.90"
10-24-1980,"633.0000 ","633.0000 ","633.0000 ","633.0000 ","633.0000 ","0","26.42","26.80","31.05"
10-23-1980,"634.5000 ","634.5000 ","634.5000 ","634.5000 ","634.5000 ","0","26.81","26.91","31.91"
10-22-1980,"660.0000 ","660.0000 ","660.0000 ","660.0000 ","660.0000 ","0","23.80","25.85","32.73"
10-21-1980,"652.5000 ","652.5000 ","652.5000 ","652.5000 ","652.5000 ","0","23.26","26.01","32.78"
10-20-1980,"657.0000 ","657.0000 ","657.0000 ","657.0000 ","657.0000 ","0","30.25","26.60","32.76"
10-17-1980,"670.5000 ","670.5000 ","670.5000 ","670.5000 ","670.5000 ","0","29.46","26.30","32.64"
10-16-1980,"674.0000 ","674.0000 ","674.0000 ","674.0000 ","674.0000 ","0","29.40","26.49","32.75"
10-15-1980,"678.0000 ","678.0000 ","678.0000 ","678.0000 ","678.0000 ","0","29.43","27.42","32.74"
10-14-1980,"668.5000 ","668.5000 ","668.5000 ","668.5000 ","668.5000 ","0","29.03","27.30","32.77"
10-13-1980,"679.7500 ","679.7500 ","679.7500 ","679.7500 ","679.7500 ","0","30.11","27.10","33.20"
10-10-1980,"685.2500 ","685.2500 ","685.2500 ","685.2500 ","685.2500 ","0","30.55","28.80","34.43"
10-09-1980,"690.0000 ","690.0000 ","690.0000 ","690.0000 ","690.0000 ","0","31.17","29.25","34.41"
10-08-1980,"677.0000 ","677.0000 ","677.0000 ","677.0000 ","677.0000 ","0","31.55","29.18","34.34"
10-07-1980,"678.1500 ","678.1500 ","678.1500 ","678.1500 ","678.1500 ","0","31.56","29.52","35.17"
10-06-1980,"675.5000 ","675.5000 ","675.5000 ","675.5000 ","675.5000 ","0","33.37","29.91","35.77"
10-03-1980,"660.5000 ","660.5000 ","660.5000 ","660.5000 ","660.5000 ","0","32.55","30.16","37.48"
10-02-1980,"665.7500 ","665.7500 ","665.7500 ","665.7500 ","665.7500 ","0","32.80","30.12","37.73"
10-01-1980,"682.0000 ","682.0000 ","682.0000 ","682.0000 ","682.0000 ","0","31.52","29.73","37.65"
09-30-1980,"666.7500 ","666.7500 ","666.7500 ","666.7500 ","666.7500 ","0","31.19","29.39","37.74"
09-29-1980,"679.2500 ","679.2500 ","679.2500 ","679.2500 ","679.2500 ","0","30.32","29.15","37.64"
09-26-1980,"698.7500 ","698.7500 ","698.7500 ","698.7500 ","698.7500 ","0","28.31","28.61","37.39"
09-25-1980,"697.7500 ","697.7500 ","697.7500 ","697.7500 ","697.7500 ","0","28.30","29.00","37.99"
09-24-1980,"710.5000 ","710.5000 ","710.5000 ","710.5000 ","710.5000 ","0","27.08","28.98","39.46"
09-23-1980,"711.0000 ","711.0000 ","711.0000 ","711.0000 ","711.0000 ","0","28.08","28.97","39.58"
09-22-1980,"710.0000 ","710.0000 ","710.0000 ","710.0000 ","710.0000 ","0","28.50","29.57","40.46"
09-19-1980,"674.0000 ","674.0000 ","674.0000 ","674.0000 ","674.0000 ","0","23.21","27.87","40.99"
09-18-1980,"672.0000 ","672.0000 ","672.0000 ","672.0000 ","672.0000 ","0","23.72","27.99","41.89"
09-17-1980,"673.0000 ","673.0000 ","673.0000 ","673.0000 ","673.0000 ","0","24.23","27.99","43.71"
09-16-1980,"668.0000 ","668.0000 ","668.0000 ","668.0000 ","668.0000 ","0","25.62","28.01","43.72"
09-15-1980,"666.5000 ","666.5000 ","666.5000 ","666.5000 ","666.5000 ","0","25.69","28.20","45.16"
09-12-1980,"685.5000 ","685.5000 ","685.5000 ","685.5000 ","685.5000 ","0","23.49","27.58","45.87"
09-11-1980,"674.0000 ","674.0000 ","674.0000 ","674.0000 ","674.0000 ","0","23.48","27.85","46.42"
09-10-1980,"686.5000 ","686.5000 ","686.5000 ","686.5000 ","686.5000 ","0","23.64","28.14","46.48"
09-09-1980,"670.5000 ","670.5000 ","670.5000 ","670.5000 ","670.5000 ","0","24.26","27.92","46.52"
09-08-1980,"672.0000 ","672.0000 ","672.0000 ","672.0000 ","672.0000 ","0","24.20","28.07","46.89"
09-05-1980,"651.0000 ","651.0000 ","651.0000 ","651.0000 ","651.0000 ","0","21.85","28.20","46.85"
09-04-1980,"647.2500 ","647.2500 ","647.2500 ","647.2500 ","647.2500 ","0","21.90","29.48","47.01"
09-03-1980,"636.7500 ","636.7500 ","636.7500 ","636.7500 ","636.7500 ","0","21.20","29.74","47.03"
09-02-1980,"640.0000 ","640.0000 ","640.0000 ","640.0000 ","640.0000 ","0","21.60","29.88","47.03"
09-01-1980,"628.7500 ","628.7500 ","628.7500 ","628.7500 ","628.7500 ","0","21.17","30.40","46.96"
08-29-1980,"631.2500 ","631.2500 ","631.2500 ","631.2500 ","631.2500 ","0","22.81","30.60","47.00"
08-28-1980,"635.3000 ","635.3000 ","635.3000 ","635.3000 ","635.3000 ","0","24.72","31.87","47.05"
08-27-1980,"633.8500 ","633.8500 ","633.8500 ","633.8500 ","633.8500 ","0","24.78","32.34","47.06"
08-26-1980,"628.8500 ","628.8500 ","628.8500 ","628.8500 ","628.8500 ","0","24.91","32.49","47.41"
08-22-1980,"639.2000 ","639.2000 ","639.2000 ","639.2000 ","639.2000 ","0","24.84","32.49","47.45"
08-21-1980,"645.2500 ","645.2500 ","645.2500 ","645.2500 ","645.2500 ","0","25.42","32.39","48.05"
08-20-1980,"634.7500 ","634.7500 ","634.7500 ","634.7500 ","634.7500 ","0","26.76","32.46","49.77"
08-19-1980,"624.0000 ","624.0000 ","624.0000 ","624.0000 ","624.0000 ","0","26.32","32.83","50.80"
08-18-1980,"612.2500 ","612.2500 ","612.2500 ","612.2500 ","612.2500 ","0","26.30","32.72","50.76"
08-15-1980,"624.5000 ","624.5000 ","624.5000 ","624.5000 ","624.5000 ","0","28.15","32.53","50.70"
08-14-1980,"626.0000 ","626.0000 ","626.0000 ","626.0000 ","626.0000 ","0","28.18","32.55","50.79"
08-13-1980,"615.2500 ","615.2500 ","615.2500 ","615.2500 ","615.2500 ","0","27.66","32.43","50.81"
08-12-1980,"605.0000 ","605.0000 ","605.0000 ","605.0000 ","605.0000 ","0","31.46","32.50","50.75"
08-11-1980,"617.0000 ","617.0000 ","617.0000 ","617.0000 ","617.0000 ","0","31.93","32.51","50.77"
08-08-1980,"630.0000 ","630.0000 ","630.0000 ","630.0000 ","630.0000 ","0","31.98","32.17","50.84"
08-07-1980,"629.5000 ","629.5000 ","629.5000 ","629.5000 ","629.5000 ","0","32.69","32.19","50.86"
08-06-1980,"627.7500 ","627.7500 ","627.7500 ","627.7500 ","627.7500 ","0","33.42","32.39","50.89"
08-05-1980,"630.5000 ","630.5000 ","630.5000 ","630.5000 ","630.5000 ","0","35.42","32.40","51.20"
08-04-1980,"630.7500 ","630.7500 ","630.7500 ","630.7500 ","630.7500 ","0","35.44","32.43","51.27"
08-01-1980,"622.0000 ","622.0000 ","622.0000 ","622.0000 ","622.0000 ","0","35.03","32.36","51.24"
07-31-1980,"614.2500 ","614.2500 ","614.2500 ","614.2500 ","614.2500 ","0","34.65","33.38","51.46"
07-30-1980,"629.0000 ","629.0000 ","629.0000 ","629.0000 ","629.0000 ","0","33.90","35.01","51.97"
07-29-1980,"646.7500 ","646.7500 ","646.7500 ","646.7500 ","646.7500 ","0","32.82","34.45","51.95"
07-28-1980,"643.5000 ","643.5000 ","643.5000 ","643.5000 ","643.5000 ","0","33.94","34.78","53.09"
07-25-1980,"651.7500 ","651.7500 ","651.7500 ","651.7500 ","651.7500 ","0","34.27","36.28","53.94"
07-24-1980,"643.0000 ","643.0000 ","643.0000 ","643.0000 ","643.0000 ","0","34.02","38.45","54.82"
07-23-1980,"631.2500 ","631.2500 ","631.2500 ","631.2500 ","631.2500 ","0","35.15","38.45","54.94"
07-22-1980,"613.0000 ","613.0000 ","613.0000 ","613.0000 ","613.0000 ","0","33.91","38.10","55.39"
07-21-1980,"617.5000 ","617.5000 ","617.5000 ","617.5000 ","617.5000 ","0","34.04","38.10","58.84"
07-18-1980,"606.0000 ","606.0000 ","606.0000 ","606.0000 ","606.0000 ","0","33.50","38.21","58.83"
07-17-1980,"627.2500 ","627.2500 ","627.2500 ","627.2500 ","627.2500 ","0","31.11","37.47","60.67"
07-16-1980,"624.7500 ","624.7500 ","624.7500 ","624.7500 ","624.7500 ","0","31.60","37.61","60.69"
07-15-1980,"619.5000 ","619.5000 ","619.5000 ","619.5000 ","619.5000 ","0","31.65","38.50","62.53"
07-14-1980,"650.0000 ","650.0000 ","650.0000 ","650.0000 ","650.0000 ","0","27.50","39.40","62.38"
07-11-1980,"667.0000 ","667.0000 ","667.0000 ","667.0000 ","667.0000 ","0","26.97","38.97","62.80"
07-10-1980,"656.5000 ","656.5000 ","656.5000 ","656.5000 ","656.5000 ","0","27.25","38.91","62.93"
